uid,0_1,0_2,0_3,0_4,0_5,0_6,3m_max_1,3m_max_2,3m_max_3,3m_max_4,3m_max_5,3m_max_6,4m_least_1,4m_least_2,4m_least_3,4m_least_4,4m_least_5,4m_least_6,8_1,8_2,8_3,8_4,8_5,8_6,D_1,D_2,D_3,D_4,D_5,D_6,QM_1,QM_2,QM_3,QM_4,QM_5,QM_6,X_1,X_2,X_3,X_4,X_5,X_6,AccountType02,AccountType28,AccountType60,AccountType30,AccountType03,AccountType61,AccountType16,AccountType31,AccountType25,AccountType35,AccountType33,AccountType26,CurrentBalance_count,CurrentBalance_mean,CurrentBalance_std,CurrentBalance_min,CurrentBalance_25%,CurrentBalance_50%,CurrentBalance_75%,CurrentBalance_max,IsSettled_count,IsSettled_mean,TotalCurrentBalance,TotalArrears,TotalAccountsNumber,dti_max,inc_max
6c5fc558a0019a3bac0a,15,30,30,24,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,8,12,0,0,0,0,0,0,1,0,0,0,2,0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,146728.8,200710.459984526,0.0,0.0,452.0,366596.0,366596.0,5.0,2.0,0,3507.0,2,0.4094378903539208,4323.0
04ea7c99e20358f3a832,107,99,103,113,116,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,39,35,24,22,26,0,0,0,0,0,0,0,0,0,1,0,0,8.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2971.304347826087,12974.7839408698,0.0,0.0,0.0,16.0,62406.0,23.0,1.0,0,1520.0,17,0.3700501952035694,3586.0
22b5d387c48941f7a1ba,38,36,36,32,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,36,40,42,41,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,79639.08333333333,104317.25224042486,0.0,0.0,747.0,163856.0,252206.0,12.0,1.0,0,6607.0,5,0.543846583504003,5371.0
54bd3ce1534e3185ee46,12,18,18,18,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,30,30,30,25,0,0,0,0,0,0,1,0,0,0,0,0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19370.5,16429.591004386828,0.0,10968.5,14784.0,22443.5,44774.0,8.0,2.0,0,3515.0,1,0.4510857880025801,4651.0
5bc4639f6c44076c63ed,5,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,18,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27957.0,21799.59146406189,2785.0,21664.0,40543.0,40543.0,40543.0,3.0,2.0,0,1048.0,0,0.4012921751615219,2786.0
75616e6277319826f900,3,0,4,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51232.5,72453.6963342796,0.0,25616.25,51232.5,76848.75,102465.0,2.0,1.0,0,647.0,1,0.4050822122571001,2676.0
790c3a1e53f489fa9ca8,3,0,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,16,12,12,12,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26781.33333333333,22950.827900826003,280.0,20156.0,40032.0,40032.0,40032.0,3.0,1.0,0,1145.0,0,0.3849163998577019,2811.0
71ded229a8c7ec218d56,18,18,18,18,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72116.8,98749.9953377214,0.0,0.0,0.0,180292.0,180292.0,5.0,2.0,1,3306.0,3,0.375432127218253,4339.0
f83c9aee0b7ff6973f27,18,18,19,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,16,18,18,18,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,168700.0,261190.9462810685,0.0,0.0,204.0,379524.0,505896.0,6.0,2.0,1,9823.0,3,0.4485358074804291,6898.0
ba5cfb9f550087246e03,78,82,84,79,72,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,18,23,30,23,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22910.352941176472,62807.40142385806,0.0,0.0,0.0,47.0,189655.0,17.0,1.0,1,3375.0,12,0.4320789965305577,3747.0
9db38097e8aca0e1d232,33,31,26,29,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,21,19,18,13,0,0,0,0,0,0,1,0,1,0,0,2,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,21234.5,57054.23624687553,0.0,0.0,0.0,2392.0,162326.0,8.0,1.0,1,2308.0,5,0.4402985074626865,2948.0
ceb3a70076509b929297,44,34,32,35,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,37,37,37,37,42,0,0,0,0,0,0,0,1,3,0,0,0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,135.75,279.6062572456294,0.0,0.0,0.0,45.25,724.0,12.0,2.0,1,1281.0,9,0.5277088502894954,2418.0
d62a7ecc7023fe8b1fa5,3,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16750.0,0.0,16750.0,16750.0,16750.0,16750.0,16750.0,1.0,2.0,0,1725.0,0,0.414066250600096,4166.0
6b1ef55048ab59a12898,84,77,90,109,114,114,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,21,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18012.21052631579,53829.32675655834,0.0,0.0,0.0,7.0,170764.0,19.0,2.0,1,2245.0,14,0.5175213675213676,2340.0
c8a090d4108c77c1ec9c,22,16,18,16,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,12,14,18,18,0,0,0,0,0,0,0,4,0,0,0,0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44892.4,61471.45035136231,0.0,0.0,0.0,112231.0,112231.0,5.0,1.0,0,2170.0,3,0.4332270634077222,2823.0
b9496849912b91fb3de7,90,127,128,132,132,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,23,22,18,16,6,0,0,0,0,0,0,2,0,0,0,2,0,3.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4323.04,13796.29665127566,0.0,0.0,28.0,50.0,49897.0,25.0,1.0,1,1702.0,10,0.4957798165137614,2725.0
4def0e70ba9b2a7531e7,28,22,24,18,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,30,36,36,41,0,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,33669.444444444445,65951.05666346657,0.0,0.0,0.0,3036.0,149983.0,9.0,2.0,0,2336.0,4,0.4601207499205592,3147.0
1e2705d4ba899e6b3d33,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36170.0,51152.10455103485,0.0,18085.0,36170.0,54255.0,72340.0,2.0,1.0,1,809.0,1,0.3670842032011134,2874.0
0321c357d960b58c550b,10,6,6,6,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,24,24,21,22,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39386.2,45295.00500827879,0.0,4505.0,15152.0,88637.0,88637.0,5.0,2.0,0,2180.0,1,0.4472622478386167,3470.0
5f9b94083cddfab3fc87,3,6,6,16,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,18,8,6,6,0,0,0,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36999.5,73508.3389577899,225.0,225.0,255.5,37030.0,147262.0,4.0,1.0,0,1288.0,0,0.5245865970409052,4596.0
0f921f76d344d287c1e0,26,21,18,18,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,18,18,24,26,0,0,0,0,0,0,2,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32778.833333333336,68903.81751519044,0.0,0.0,0.0,18523.5,171975.0,6.0,1.0,1,1548.0,4,0.5374128091312619,3154.0
6f2e1229db73bb1f72f7,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98115.5,138756.27077901742,0.0,49057.75,98115.5,147173.25,196231.0,2.0,2.0,1,1279.0,1,0.5082216808769793,3284.0
1bd91123c1be063ea139,19,18,22,17,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,12,18,24,24,0,0,0,0,0,0,0,0,2,1,0,0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,44064.333333333336,104954.69575329476,0.0,0.0,140.0,4462.0,258250.0,6.0,1.0,0,2361.0,3,0.4061000685400959,2918.0
461df70430bf3c63624d,3,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,18,18,18,18,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,102321.0,114012.55335561372,809.0,5000.0,103718.0,201039.0,201039.0,4.0,1.0,0,1589.0,0,0.3741169821983611,3539.0
ef38d05287a20245ba63,44,52,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,12,12,12,12,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32038.6,67519.58557534745,0.0,0.0,0.0,56.0,160148.0,10.0,1.0,0,2954.0,6,0.4126752336448598,3424.0
30d8a6ed88b1489a9961,7,10,18,22,35,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,18,14,0,4,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31915.166666666668,35672.66870542022,0.0,4794.5,19103.0,62248.25,76630.0,6.0,1.0,0,1483.0,1,0.3759428344581183,2519.0
702913f667f0782757b0,21,22,22,23,30,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,32,30,24,14,0,0,0,0,0,0,0,0,0,1,0,3,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1950.111111111111,2675.892722272534,0.0,0.0,295.0,3675.0,6535.0,9.0,2.0,0,1140.0,4,0.4222311075569772,2501.0
e5acbdb3051ee97c551b,80,101,133,137,128,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,35,4,1,10,12,0,0,0,0,0,0,1,2,1,0,0,0,7.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11707.91304347826,35950.02145392336,0.0,0.0,0.0,322.0,125321.0,23.0,1.0,1,2180.0,14,0.3995633187772925,2748.0
fd7df710e450ac3651ca,24,22,19,18,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,16,17,20,15,0,0,0,0,0,0,0,0,1,1,0,3,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,78252.33333333333,125369.28621742516,0.0,0.0,0.0,138171.75,285285.0,6.0,1.0,0,1688.0,4,0.4447081158044613,4214.0
51966cbc5ab40dd847ae,37,30,36,36,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,24,23,18,18,0,0,0,0,0,0,1,0,0,1,0,0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38553.6,80472.18675238737,0.0,0.0,564.5,1050.25,191237.0,10.0,1.0,0,2004.0,4,0.4254345837145471,4372.0
4b678dbacd9095ba7bc3,168,183,222,222,222,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,43,6,6,6,9,0,0,0,0,0,0,3,2,0,0,0,0,2.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3617.184210526316,21779.757884459825,0.0,0.0,0.0,0.0,134310.0,38.0,2.0,0,2551.0,32,0.5482983843245102,2909.0
7760fdd446185386143b,163,169,192,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,16,10,12,12,0,0,0,0,0,0,0,0,2,2,0,0,1.0,0.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7457.542857142857,30701.47123160181,0.0,0.0,0.0,5.5,130373.0,35.0,2.0,1,3388.0,26,0.4820452771272443,2562.0
d99f9c0308b4215a971f,11,18,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,12,12,12,12,0,0,0,0,0,0,0,4,0,0,0,0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33021.142857142855,46322.48142255397,0.0,0.0,15508.0,57787.0,100066.0,7.0,2.0,1,1830.0,3,0.3874898456539399,3693.0
ad91b7a7158f3f5e7c34,43,45,42,39,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,18,21,33,36,0,0,0,0,0,0,1,1,0,0,0,0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32070.8,61314.8003535851,0.0,0.0,0.0,18572.0,147526.0,10.0,2.0,1,3405.0,6,0.4691996402877698,4448.0
ec0e5d5b3b4b87ee8c9b,22,19,18,20,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,24,22,24,24,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,84458.28571428571,143776.67327805565,0.0,0.0,248.0,148017.5,294925.0,7.0,2.0,1,5719.0,3,0.4290649967609588,4631.0
eecb456b697259382199,12,10,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,74031.5,114201.31323544402,0.0,64.75,630.5,166348.5,221464.0,6.0,3.0,1,1933.0,2,0.3817882611080636,3646.0
f34645b480bc1a9be196,717,640,664,741,744,738,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,122,96,20,18,21,0,0,0,0,0,2,0,0,0,1,0,0,5.0,0.0,119.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,10.79527559055118,71.24787254776227,0.0,0.0,0.0,0.0,570.0,127.0,3.0,1,5853.0,120,0.5630304935554857,3181.0
2e526077f3d158cba856,179,182,176,202,193,193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,37,14,23,21,0,0,0,0,0,0,4,3,2,0,0,2,5.0,0.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8046.75,33103.81437873027,0.0,0.0,0.0,0.0,142594.0,36.0,2.0,1,3198.0,32,0.4138438880706921,3395.0
86f9eb57e10ff17b6b63,25,32,39,36,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,7,12,24,24,1,0,0,0,0,0,0,4,2,0,0,0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,23903.5,58010.269637613055,0.0,0.0,95.0,6804.25,165987.0,8.0,3.0,0,1178.0,4,0.434206471494607,3245.0
08f4df68259f6d25e551,8,16,18,18,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,6,6,6,4,0,0,0,0,0,0,0,1,0,0,0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52275.25,91676.69534610926,0.0,519.75,9982.0,61737.5,189137.0,4.0,2.0,0,1561.0,1,0.3997901364113326,4765.0
e68d5058f3d1563610e6,47,55,71,77,74,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,33,18,12,16,25,0,0,0,0,0,0,1,2,1,1,0,0,9.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,36835.8,88514.77160274275,0.0,0.0,139.0,4624.5,253727.0,15.0,1.0,1,4908.0,7,0.4518950437317784,3773.0
f236025461fd18f70b8d,38,38,54,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32588.666666666668,97766.0,0.0,0.0,0.0,0.0,293298.0,9.0,1.0,1,1717.0,8,0.4576219512195122,3280.0
688b1df69c11786f0138,36,36,31,29,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,29,31,43,29,0,0,0,0,0,0,1,0,0,0,0,4,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,61512.1,129278.97456573,0.0,0.0,0.0,778.75,306801.0,10.0,1.0,0,3579.0,6,0.4128027032100619,5327.0
b79434be33067570d6e1,78,59,68,72,77,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,52,42,42,36,34,1,0,0,0,0,0,0,3,4,0,1,1,10.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2935.894736842105,8724.76005970452,0.0,0.0,0.0,81.5,27694.0,19.0,3.0,1,1520.0,13,0.4035269709543568,2892.0
09550157b4e44c149d30,13,18,18,17,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,12,13,18,18,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,97862.8,134004.15775154144,0.0,0.0,0.0,244657.0,244657.0,5.0,2.0,1,3725.0,3,0.5182899955927721,4538.0
c1158d7211f9b9b3ed5b,203,212,189,198,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,36,63,54,36,34,0,0,0,0,0,0,3,4,0,0,3,5,30.0,0.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,12244.714285714286,52934.53526177208,0.0,0.0,0.0,0.0,245999.0,42.0,3.0,1,5916.0,32,0.4740401396160558,4584.0
7fce2e83fd4d88658283,32,34,36,37,48,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,36,35,24,6,0,0,0,0,0,0,2,0,0,0,0,2,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19024.0,40116.44493448813,0.0,0.0,937.5,5357.5,104665.0,12.0,1.0,1,2492.0,4,0.4407913067706882,3589.0
45a8affd6a4bdc62b41d,14,24,37,42,42,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,15,10,12,11,0,0,0,0,0,0,0,5,2,2,0,2,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,40912.333333333336,77191.58682136286,0.0,75.0,2620.0,6562.0,177004.0,9.0,1.0,0,2184.0,2,0.4974619289340101,3349.0
3179b4172c5559bdf783,71,73,84,80,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,12,16,18,18,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25323.6875,69146.55548299207,0.0,0.0,0.0,61.0,202459.0,16.0,1.0,0,2560.0,11,0.4829372333942718,3282.0
70747ecc9e3bf30fe43c,12,12,12,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,31,34,36,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,80138.42857142857,77184.91312395435,0.0,158.5,117155.0,140163.0,163171.0,7.0,2.0,0,2706.0,2,0.3905208590471488,4051.0
7bf7b697c67fb6753da8,329,315,272,351,351,346,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,56,77,19,21,26,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0.0,54.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4347.806451612903,23926.90405383173,0.0,0.0,0.0,0.0,134339.0,62.0,3.0,1,4123.0,54,0.4936208991494532,3292.0
8e20abd1d516f7daa739,90,108,121,119,121,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,51,38,40,41,36,0,0,0,0,0,0,4,3,3,3,0,1,16.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,12001.518518518518,39040.190561848096,0.0,0.0,32.0,1273.0,147152.0,27.0,1.0,0,2690.0,12,0.4681870011402508,4385.0
227779b4e42a617cd79d,27,27,24,29,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,18,12,11,12,0,0,0,0,0,0,0,1,0,1,0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,132.14285714285714,254.69617754717652,0.0,0.0,0.0,129.0,667.0,7.0,2.0,0,322.0,5,0.3703085904920767,2398.0
347fd7172a08870a3ea4,14,16,30,35,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,12,6,6,0,0,0,0,0,0,0,0,2,0,1,0,1,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26936.14285714286,39670.27134781818,0.0,0.0,9388.0,42777.5,93610.0,7.0,1.0,0,2658.0,3,0.4375751744046187,4157.0
4b11a532a25f55751ccf,72,65,82,84,84,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,20,18,18,14,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18231.29411764706,50933.744452676845,0.0,0.0,0.0,0.0,153542.0,17.0,1.0,1,3006.0,14,0.4703579418344519,3576.0
7b1d08ad6a59a1af5ba1,38,31,34,36,42,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,26,23,16,12,0,0,0,0,0,0,2,3,0,1,2,0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22177.0,43084.09822918686,0.0,0.0,0.0,7309.5,103735.0,10.0,1.0,0,3348.0,6,0.4509709901702229,4171.0
df8afb97d0df5496f9d6,18,18,12,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,18,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10983.2,17613.110591261273,0.0,0.0,6130.0,6837.0,41949.0,5.0,1.0,0,1392.0,2,0.4992833253702819,4186.0
9899a169fef4797848cc,38,24,24,24,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,36,36,33,26,0,0,0,0,0,0,2,0,0,0,0,1,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,62152.2,130642.36029864126,0.0,0.0,0.0,738.5,310028.0,10.0,2.0,1,3509.0,6,0.3633354024415477,4833.0
e212cf8bdca52e940d9a,13,10,6,10,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,24,20,24,22,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,73052.2,99930.01303012024,0.0,0.0,221.0,182520.0,182520.0,5.0,2.0,0,2505.0,2,0.3664850136239782,3670.0
215c77424d3e3b645c78,34,32,50,51,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,10,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35035.5,73032.02110223829,0.0,0.0,0.0,2279.75,173593.0,10.0,3.0,0,2631.0,5,0.4584552369806904,3418.0
03024ec8ec2372870207,399,385,417,456,469,479,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,107,70,34,22,13,0,0,0,0,0,0,0,0,1,2,1,0,7.0,0.0,73.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,3100.6585365853657,18862.276788210107,0.0,0.0,0.0,0.0,121552.0,82.0,2.0,0,4357.0,64,0.5496815286624204,3140.0
a92a576b3bbe77b7687a,55,82,73,72,92,96,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,32,40,42,19,18,2,0,0,0,0,0,8,0,1,0,3,0,15.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11109.315789473683,31648.50326643976,0.0,65.0,562.0,950.0,100901.0,19.0,3.0,0,2060.0,5,0.3704410011918951,4195.0
